Sex,AgeClass,WeightClassKg,Equipment,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,IPFPoints,weight_bin
M,,82.1,Single-ply,170.1,92.99,165.56,396.12,75–90
M,,82.1,Single-ply,158.76,104.33,158.76,396.16,75–90
M,,89.8,Single-ply,226.8,122.47,204.12,463.86,75–90
M,,89.8,Single-ply,197.31,145.15,192.78,460.66,75–90
M,,89.8,Single-ply,217.72,124.74,192.78,444.92,75–90
M,,89.8,Single-ply,181.44,106.59,188.24,404.12,75–90
M,,99.7,Single-ply,260.82,151.95,226.8,499.85,90–105
M,,99.7,Single-ply,199.58,158.76,208.65,441.6,90–105
M,,99.7,Single-ply,219.99,131.54,204.12,429.12,90–105
M,,99.7,Single-ply,206.38,149.69,195.04,431.2,90–105
M,,99.7,Single-ply,208.65,122.47,199.58,427.43,90–105
M,,99.7,Single-ply,165.56,92.99,158.76,348.08,90–105
M,,109.7,Single-ply,240.4,174.63,222.26,462.74,105–120
M,,109.7,Single-ply,217.72,149.69,215.46,430.82,105–120
M,,109.7,Single-ply,204.12,122.47,183.7,388.47,105–120
M,,109.7,Single-ply,192.78,131.54,170.1,370.85,105–120
M,,124.7,Single-ply,297.1,176.9,249.48,491.58,120+
M,,124.7,Single-ply,242.67,124.74,190.51,408.36,120+
M,,124.7,Single-ply,226.8,122.47,201.85,400.22,120+
M,,51.7,Single-ply,99.79,68.04,142.88,401.87,<60
M,,51.7,Single-ply,102.06,58.97,124.74,397.3,<60
M,,51.7,Single-ply,88.45,47.63,108.86,336.07,<60
M,,51.7,Single-ply,72.57,52.16,102.06,324.36,<60
M,,55.7,Single-ply,131.54,54.43,136.08,395.75,<60
M,,55.7,Single-ply,113.4,79.38,124.74,383.91,<60
M,,55.7,Single-ply,120.2,68.04,122.47,376.76,<60
M,,55.7,Single-ply,102.06,49.9,124.74,351.12,<60
M,,55.7,Single-ply,90.72,52.16,102.06,314.41,<60
M,,55.7,Single-ply,81.65,54.43,90.72,294.32,<60
M,,59.8,Single-ply,124.74,81.65,149.69,413.33,<60
M,,59.8,Single-ply,136.08,72.57,136.08,394.19,<60
M,,59.8,Single-ply,117.93,56.7,129.27,359.35,<60
M,,59.8,Single-ply,104.33,72.57,106.59,338.4,<60
M,,67.1,Single-ply,181.44,120.2,149.69,483.95,60–75
M,,67.1,Single-ply,149.69,92.99,188.24,435.66,60–75
M,,67.1,Single-ply,120.2,83.91,147.42,379.56,60–75
M,,67.1,Single-ply,136.08,68.04,136.08,383.6,60–75
M,,67.1,Single-ply,106.59,86.18,117.93,352.98,60–75
M,,67.1,Single-ply,117.93,65.77,124.74,329.17,60–75
M,,67.1,Single-ply,92.99,61.23,111.13,296.95,60–75
M,,67.1,Single-ply,88.45,56.7,106.59,292.96,60–75
M,,67.1,Single-ply,83.91,61.23,99.79,294.77,60–75
M,,74.8,Single-ply,192.78,108.86,165.56,436.67,60–75
M,,74.8,Single-ply,167.83,108.86,179.17,448.39,60–75
M,,74.8,Single-ply,158.76,106.59,165.56,406.96,60–75
M,,74.8,Single-ply,183.7,90.72,154.22,404.84,60–75
M,,74.8,Single-ply,161.03,97.52,167.83,409.26,60–75
M,,74.8,Single-ply,151.95,108.86,156.49,403.76,60–75
M,,74.8,Single-ply,129.27,102.06,167.83,382.1,60–75
M,,74.8,Single-ply,129.27,86.18,138.35,350.78,60–75
M,,74.8,Single-ply,136.08,72.57,136.08,336.72,60–75
M,,74.8,Single-ply,102.06,61.23,127.01,304.52,60–75
M,,82.1,Single-ply,201.85,142.88,208.65,475.64,75–90
M,,82.1,Single-ply,192.78,120.2,206.38,462.82,75–90
M,,82.1,Single-ply,204.12,113.4,199.58,453.93,75–90
M,,82.1,Single-ply,183.7,111.13,206.38,439.52,75–90
M,,82.1,Single-ply,170.1,131.54,197.31,441.0,75–90
M,,82.1,Single-ply,170.1,113.4,170.1,401.85,75–90
M,,82.1,Single-ply,156.49,106.59,170.1,397.43,75–90
M,,82.1,Single-ply,147.42,90.72,136.08,356.58,75–90
M,,82.1,Single-ply,88.45,47.63,127.01,261.37,75–90
M,,82.1,Single-ply,74.84,45.36,122.47,247.69,75–90
M,,89.8,Single-ply,226.8,142.88,213.19,474.72,75–90
M,,89.8,Single-ply,199.58,124.74,215.46,447.91,75–90
M,,89.8,Single-ply,190.51,136.08,185.97,424.38,75–90
M,,89.8,Single-ply,195.04,111.13,201.85,429.97,75–90
M,,89.8,Single-ply,158.76,97.52,174.63,376.01,75–90
M,,99.7,Single-ply,219.99,147.42,210.92,444.38,90–105
M,,99.7,Single-ply,217.72,127.01,204.12,424.54,90–105
M,,99.7,Single-ply,181.44,124.74,183.7,398.17,90–105
M,,99.7,Single-ply,163.29,117.93,174.63,361.79,90–105
M,,99.7,Single-ply,172.37,106.59,161.03,358.44,90–105
M,,109.7,Single-ply,260.82,181.44,260.82,503.09,105–120
M,,109.7,Single-ply,208.65,120.2,172.37,377.38,105–120
M,,109.7,Single-ply,170.1,113.4,183.7,353.66,105–120
M,,124.7,Single-ply,229.06,163.29,238.14,451.22,120+
M,,124.7,Single-ply,240.4,145.15,229.06,429.42,120+
M,,124.7,Single-ply,240.4,136.08,204.12,403.66,120+
M,,124.7,Single-ply,195.04,102.06,183.7,358.64,120+
M,,124.7,Single-ply,181.44,108.86,181.44,343.42,120+
M,,124.7,Single-ply,188.24,99.79,158.76,327.42,120+
M,18-19,124.7,Single-ply,158.76,92.99,181.44,316.47,120+
M,,124.7,Single-ply,136.08,83.91,142.88,278.73,120+
M,,51.7,Single-ply,145.15,72.57,145.15,460.08,<60
M,,51.7,Single-ply,120.2,68.04,120.2,400.62,<60
M,,51.7,Single-ply,111.13,49.9,129.27,380.94,<60
M,,51.7,Single-ply,117.93,54.43,117.93,378.28,<60
M,,51.7,Single-ply,113.4,52.16,113.4,369.0,<60
M,,51.7,Single-ply,111.13,52.16,108.86,359.32,<60
M,,51.7,Single-ply,77.11,47.63,90.72,318.37,<60
M,,55.7,Single-ply,138.35,74.84,158.76,447.54,<60
M,,55.7,Single-ply,145.15,74.84,151.95,445.82,<60
M,,55.7,Single-ply,136.08,92.99,140.61,435.23,<60
M,,55.7,Single-ply,124.74,83.91,142.88,439.23,<60
M,,55.7,Single-ply,136.08,65.77,136.08,419.33,<60
M,,55.7,Single-ply,111.13,74.84,136.08,391.25,<60
M,,55.7,Single-ply,136.08,79.38,102.06,395.82,<60
M,,55.7,Single-ply,108.86,56.7,138.35,378.51,<60
M,,55.7,Single-ply,104.33,74.84,120.2,369.68,<60
M,,59.8,Single-ply,183.7,72.57,151.95,466.84,<60
M,,59.8,Single-ply,158.76,95.25,154.22,448.59,<60
M,,59.8,Single-ply,151.95,83.91,138.35,419.2,<60
M,,59.8,Single-ply,136.08,77.11,151.95,412.97,<60
M,,59.8,Single-ply,117.93,77.11,140.61,395.05,<60
M,,59.8,Single-ply,111.13,61.23,127.01,359.56,<60
M,,67.1,Single-ply,210.92,111.13,215.46,529.74,60–75
M,,67.1,Single-ply,199.58,115.67,210.92,515.74,60–75
M,,67.1,Single-ply,201.85,102.06,195.04,492.42,60–75
M,,67.1,Single-ply,185.97,113.4,176.9,474.25,60–75
M,,67.1,Single-ply,167.83,111.13,190.51,473.14,60–75
M,,67.1,Single-ply,190.51,95.25,181.44,466.45,60–75
M,,67.1,Single-ply,174.63,102.06,188.24,464.92,60–75
M,,67.1,Single-ply,174.63,99.79,163.29,443.1,60–75
M,,67.1,Single-ply,158.76,88.45,181.44,435.66,60–75
M,,67.1,Single-ply,163.29,95.25,167.83,438.13,60–75
M,,67.1,Single-ply,147.42,99.79,172.37,426.67,60–75
M,,67.1,Single-ply,156.49,97.52,165.56,426.29,60–75
M,,67.1,Single-ply,172.37,81.65,161.03,431.49,60–75
M,,67.1,Single-ply,154.22,88.45,165.56,447.58,60–75
M,,67.1,Single-ply,158.76,77.11,156.49,406.92,60–75
M,,67.1,Single-ply,138.35,92.99,156.49,398.6,60–75
M,,67.1,Single-ply,140.61,74.84,147.42,395.09,60–75
M,,74.8,Single-ply,217.72,136.08,213.19,513.62,60–75
M,,74.8,Single-ply,215.46,122.47,213.19,504.35,60–75
M,,74.8,Single-ply,197.31,106.59,188.24,453.97,60–75
M,,74.8,Single-ply,181.44,108.86,199.58,452.16,60–75
M,,74.8,Single-ply,190.51,104.33,185.97,456.01,60–75
M,,74.8,Single-ply,170.1,102.06,197.31,450.72,60–75
M,,74.8,Single-ply,172.37,90.72,188.24,422.05,60–75
M,,74.8,Single-ply,170.1,99.79,179.17,427.0,60–75
M,,74.8,Single-ply,181.44,102.06,163.29,422.56,60–75
M,,74.8,Single-ply,170.1,83.91,183.7,430.51,60–75
M,,74.8,Single-ply,156.49,92.99,181.44,419.04,60–75
M,,74.8,Single-ply,154.22,95.25,167.83,398.48,60–75
M,,74.8,Single-ply,170.1,90.72,151.95,403.27,60–75
M,,74.8,Single-ply,165.56,70.31,163.29,404.74,60–75
M,,74.8,Single-ply,158.76,83.91,154.22,378.88,60–75
M,,74.8,Single-ply,142.88,86.18,149.69,380.8,60–75
M,,74.8,Single-ply,147.42,70.31,149.69,368.84,60–75
M,,82.1,Single-ply,231.33,120.2,231.33,508.83,75–90
M,,82.1,Single-ply,210.92,120.2,161.03,443.89,75–90
M,,82.1,Single-ply,188.24,102.06,176.9,423.0,75–90
M,,82.1,Single-ply,156.49,111.13,170.1,393.69,75–90
M,,82.1,Single-ply,151.95,102.06,174.63,384.27,75–90
M,,82.1,Single-ply,151.95,86.18,181.44,380.38,75–90
M,,82.1,Single-ply,165.56,111.13,140.61,381.67,75–90
M,,82.1,Single-ply,151.95,81.65,176.9,377.99,75–90
M,,82.1,Single-ply,172.37,70.31,163.29,368.05,75–90
M,,82.1,Single-ply,147.42,97.52,158.76,369.23,75–90
M,,82.1,Single-ply,127.01,92.99,136.08,335.66,75–90
M,18-19,89.8,Single-ply,254.01,142.88,229.06,507.31,75–90
M,,89.8,Single-ply,235.87,140.61,244.94,507.25,75–90
M,,89.8,Single-ply,247.21,124.74,226.8,491.41,75–90
M,,89.8,Single-ply,208.65,154.22,208.65,480.48,75–90
M,,89.8,Single-ply,208.65,136.08,192.78,459.89,75–90
M,,89.8,Single-ply,217.72,122.47,185.97,449.49,75–90
M,,89.8,Single-ply,192.78,97.52,210.92,416.03,75–90
M,,89.8,Single-ply,190.51,113.4,190.51,419.28,75–90
M,,89.8,Single-ply,179.17,106.59,190.51,416.32,75–90
M,,89.8,Single-ply,181.44,99.79,176.9,401.19,75–90
M,,89.8,Single-ply,192.78,92.99,170.1,384.67,75–90
M,,89.8,Single-ply,161.03,102.06,181.44,390.78,75–90
M,,89.8,Single-ply,156.49,106.59,172.37,385.21,75–90
M,,89.8,Single-ply,115.67,65.77,136.08,290.08,75–90
M,,99.7,Single-ply,258.55,151.95,235.87,508.12,90–105
M,,99.7,Single-ply,244.94,117.93,217.72,456.97,90–105
M,,99.7,Single-ply,208.65,124.74,206.38,435.26,90–105
M,,99.7,Single-ply,217.72,124.74,183.7,412.99,90–105
M,,99.7,Single-ply,185.97,102.06,210.92,408.78,90–105
M,,99.7,Single-ply,192.78,106.59,197.31,409.39,90–105
M,,99.7,Single-ply,185.97,99.79,204.12,385.03,90–105
M,,99.7,Single-ply,188.24,97.52,179.17,375.04,90–105
M,,99.7,Single-ply,174.63,108.86,158.76,357.88,90–105
M,,99.7,Single-ply,185.97,111.13,136.08,359.94,90–105
M,,99.7,Single-ply,181.44,88.45,158.76,350.64,90–105
M,,99.7,Single-ply,167.83,90.72,167.83,352.98,90–105
M,,99.7,Single-ply,165.56,104.33,145.15,334.64,90–105
M,,99.7,Single-ply,161.03,74.84,161.03,335.92,90–105
M,,99.7,Single-ply,136.08,88.45,136.08,311.39,90–105
M,,109.7,Single-ply,265.35,165.56,226.8,474.27,105–120
M,,109.7,Single-ply,272.16,151.95,229.06,473.7,105–120
M,,109.7,Single-ply,249.48,131.54,244.94,456.39,105–120
M,,109.7,Single-ply,226.8,136.08,195.04,415.9,105–120
M,,109.7,Single-ply,204.12,111.13,174.63,379.43,105–120
M,,124.7,Single-ply,272.16,149.69,226.8,460.17,120+
M,18-19,124.7,Single-ply,244.94,142.88,240.4,435.9,120+
M,,124.7,Single-ply,254.01,142.88,226.8,432.97,120+
M,,124.7,Single-ply,249.48,136.08,235.87,434.69,120+
M,,124.7,Single-ply,272.16,138.35,208.65,430.66,120+
M,,124.7,Single-ply,233.6,136.08,215.46,409.41,120+
M,,124.7,Single-ply,226.8,117.93,210.92,405.71,120+
M,,124.7,Single-ply,226.8,120.2,181.44,375.3,120+
M,,124.7,Single-ply,215.46,104.33,176.9,364.46,120+
M,,124.7,Single-ply,158.76,97.52,133.81,300.18,120+
M,,51.7,Single-ply,92.99,52.16,88.45,321.23,<60
M,,55.7,Single-ply,145.15,68.04,154.22,432.47,<60
M,,55.7,Single-ply,124.74,72.57,111.13,374.53,<60
M,,59.8,Single-ply,138.35,63.5,163.29,408.94,<60
M,,59.8,Single-ply,129.27,83.91,145.15,402.17,<60
M,18-19,59.8,Single-ply,136.08,77.11,140.61,397.95,<60
M,,67.1,Single-ply,154.22,90.72,165.56,418.48,60–75
M,,67.1,Single-ply,142.88,83.91,149.69,387.47,60–75
M,,67.1,Single-ply,136.08,88.45,145.15,381.65,60–75
M,,67.1,Single-ply,124.74,79.38,154.22,371.93,60–75
M,,67.1,Single-ply,120.2,77.11,140.61,371.42,60–75
M,,67.1,Single-ply,136.08,63.5,131.54,359.29,60–75
M,,67.1,Single-ply,117.93,68.04,127.01,343.89,60–75
M,,67.1,Single-ply,117.93,61.23,129.27,338.27,60–75
M,,74.8,Single-ply,181.44,95.25,208.65,449.02,60–75
M,,74.8,Single-ply,181.44,106.59,172.37,428.66,60–75
M,,74.8,Single-ply,142.88,111.13,183.7,410.59,60–75
M,,74.8,Single-ply,147.42,95.25,136.08,370.53,60–75
M,,74.8,Single-ply,138.35,79.38,151.95,370.43,60–75
M,,74.8,Single-ply,136.08,81.65,133.81,341.89,60–75
M,,74.8,Single-ply,68.04,45.36,74.84,213.25,60–75
M,,82.1,Single-ply,217.72,113.4,213.19,472.8,75–90
M,,82.1,Single-ply,197.31,129.27,192.78,451.49,75–90
M,,82.1,Single-ply,195.04,122.47,190.51,448.82,75–90
M,,82.1,Single-ply,154.22,72.57,170.1,359.28,75–90
M,,82.1,Single-ply,117.93,68.04,115.67,288.81,75–90
M,,89.8,Single-ply,204.12,113.4,204.12,429.45,75–90
M,,89.8,Single-ply,185.97,138.35,181.44,419.28,75–90
M,,89.8,Single-ply,161.03,90.72,204.12,383.58,75–90
M,,89.8,Single-ply,165.56,106.59,183.7,382.53,75–90
M,,89.8,Single-ply,174.63,113.4,167.83,382.53,75–90
M,,89.8,Single-ply,158.76,90.72,170.1,356.64,75–90
M,,89.8,Single-ply,102.06,56.7,142.88,275.5,75–90
M,,99.7,Single-ply,240.4,142.88,238.14,473.16,90–105
M,,99.7,Single-ply,226.8,111.13,233.6,439.6,90–105
M,,99.7,Single-ply,235.87,124.74,208.65,450.04,90–105
M,,99.7,Single-ply,190.51,117.93,188.24,391.65,90–105
M,,99.7,Single-ply,204.12,113.4,167.83,391.98,90–105
M,,99.7,Single-ply,183.7,102.06,183.7,377.21,90–105
M,,99.7,Single-ply,147.42,79.38,165.56,319.08,90–105
M,,99.7,Single-ply,145.15,90.72,136.08,312.27,90–105
M,,109.7,Single-ply,204.12,113.4,183.7,373.99,105–120
M,,109.7,Single-ply,181.44,120.2,167.83,360.34,105–120
M,,109.7,Single-ply,158.76,108.86,142.88,317.24,105–120
M,,109.7,Single-ply,149.69,108.86,124.74,298.56,105–120
M,,124.7,Single-ply,226.8,124.74,181.44,374.15,120+
M,,124.7,Single-ply,204.12,106.59,181.44,346.63,120+
M,,124.7,Single-ply,192.78,102.06,188.24,354.71,120+
M,,124.7,Single-ply,192.78,129.27,151.95,350.36,120+
M,,51.7,Single-ply,188.24,86.18,176.9,550.52,<60
M,,51.7,Single-ply,122.47,63.5,151.95,437.82,<60
M,,55.7,Single-ply,145.15,86.18,151.95,451.4,<60
M,,55.7,Single-ply,142.88,68.04,145.15,432.41,<60
M,,55.7,Single-ply,104.33,70.31,142.88,392.7,<60
M,,55.7,Single-ply,120.2,45.36,140.61,377.17,<60
M,,55.7,Single-ply,102.06,52.16,142.88,366.51,<60
M,,59.8,Single-ply,156.49,95.25,140.61,436.93,<60
M,,59.8,Single-ply,129.27,65.77,172.37,415.36,<60
M,,59.8,Single-ply,131.54,86.18,142.88,415.24,<60
M,,59.8,Single-ply,90.72,99.79,136.08,373.21,<60
M,,59.8,Single-ply,124.74,61.23,136.08,378.34,<60
M,,59.8,Single-ply,102.06,74.84,140.61,366.32,<60
M,,59.8,Single-ply,106.59,74.84,102.06,333.4,<60
M,,67.1,Single-ply,192.78,99.79,183.7,477.3,60–75
M,,67.1,Single-ply,174.63,99.79,174.63,452.3,60–75
M,,67.1,Single-ply,165.56,88.45,176.9,436.66,60–75
M,,67.1,Single-ply,142.88,95.25,163.29,414.81,60–75
M,,67.1,Single-ply,142.88,72.57,158.76,388.47,60–75
M,,67.1,Single-ply,138.35,77.11,154.22,384.36,60–75
M,,67.1,Single-ply,120.2,65.77,147.42,366.09,60–75
M,,67.1,Single-ply,122.47,56.7,138.35,346.93,60–75
M,,67.1,Single-ply,120.2,68.04,127.01,347.41,60–75
M,,67.1,Single-ply,95.25,79.38,122.47,320.73,60–75
M,,67.1,Single-ply,97.52,54.43,142.88,332.95,60–75
M,,67.1,Single-ply,113.4,54.43,117.93,325.76,60–75
M,,74.8,Single-ply,197.31,102.06,208.65,471.03,60–75
M,,74.8,Single-ply,176.9,111.13,183.7,439.98,60–75
M,,74.8,Single-ply,188.24,99.79,170.1,428.94,60–75
M,,74.8,Single-ply,174.63,81.65,170.1,424.98,60–75
M,,74.8,Single-ply,145.15,81.65,192.78,397.59,60–75
M,,74.8,Single-ply,149.69,65.77,185.97,389.57,60–75
M,,74.8,Single-ply,138.35,70.31,165.56,362.09,60–75
M,,74.8,Single-ply,133.81,86.18,147.42,369.61,60–75
M,,74.8,Single-ply,129.27,63.5,165.56,363.25,60–75
M,,74.8,Single-ply,136.08,61.23,151.95,351.35,60–75
M,,74.8,Single-ply,142.88,65.77,133.81,353.39,60–75
M,,74.8,Single-ply,122.47,77.11,136.08,332.05,60–75
M,,82.1,Single-ply,226.8,117.93,210.92,485.09,75–90
M,,82.1,Single-ply,174.63,90.72,197.31,407.4,75–90
M,,82.1,Single-ply,183.7,104.33,172.37,416.58,75–90
M,,82.1,Single-ply,129.27,83.91,174.63,352.33,75–90
M,,82.1,Single-ply,129.27,92.99,158.76,351.27,75–90
M,,82.1,Single-ply,140.61,77.11,145.15,348.38,75–90
M,,82.1,Single-ply,111.13,65.77,127.01,301.75,75–90
M,,82.1,Single-ply,90.72,47.63,111.13,249.04,75–90
M,,89.8,Single-ply,215.46,138.35,226.8,472.71,75–90
M,,89.8,Single-ply,190.51,120.2,199.58,422.76,75–90
M,,89.8,Single-ply,195.04,113.4,192.78,416.03,75–90
M,,89.8,Single-ply,183.7,117.93,197.31,414.31,75–90
M,,89.8,Single-ply,204.12,102.06,174.63,401.21,75–90
M,,89.8,Single-ply,188.24,111.13,167.83,394.12,75–90
M,,89.8,Single-ply,154.22,104.33,176.9,382.83,75–90
M,,89.8,Single-ply,156.49,79.38,176.9,367.31,75–90
M,,89.8,Single-ply,151.95,74.84,149.69,338.03,75–90
M,,89.8,Single-ply,142.88,72.57,154.22,336.08,75–90
M,,89.8,Single-ply,140.61,61.23,145.15,310.35,75–90
M,,99.7,Single-ply,233.6,140.61,235.87,470.71,90–105
M,,99.7,Single-ply,235.87,138.35,224.53,459.53,90–105
M,,99.7,Single-ply,249.48,129.27,213.19,458.24,90–105
M,,99.7,Single-ply,206.38,129.27,195.04,425.33,90–105
M,,99.7,Single-ply,156.49,106.59,133.81,322.87,90–105
M,,109.7,Single-ply,244.94,136.08,233.6,447.61,105–120
M,,109.7,Single-ply,217.72,131.54,244.94,435.96,105–120
M,,109.7,Single-ply,240.4,136.08,204.12,431.99,105–120
M,18-19,109.7,Single-ply,226.8,124.74,226.8,423.74,105–120
M,,109.7,Single-ply,213.19,154.22,208.65,431.45,105–120
M,,109.7,Single-ply,215.46,127.01,201.85,418.17,105–120
M,,109.7,Single-ply,183.7,106.59,206.38,379.14,105–120
M,,109.7,Single-ply,179.17,106.59,172.37,355.22,105–120
M,,124.7,Single-ply,240.4,149.69,199.58,428.82,120+
M,,124.7,Single-ply,240.4,129.27,213.19,411.72,120+
M,,124.7,Single-ply,192.78,104.33,201.85,354.78,120+
M,,124.7,Single-ply,181.44,97.52,172.37,338.11,120+
M,,124.7,Single-ply,183.7,90.72,170.1,319.65,120+
M,,124.7,Single-ply,138.35,72.57,145.15,267.72,120+
M,,51.7,Single-ply,99.79,49.9,95.25,378.06,<60
M,,51.7,Single-ply,77.11,47.63,104.33,347.16,<60
M,,51.7,Single-ply,83.91,49.9,83.91,313.27,<60
M,,55.7,Single-ply,172.37,86.18,163.29,507.22,<60
M,,55.7,Single-ply,136.08,90.72,158.76,466.18,<60
M,,55.7,Single-ply,133.81,72.57,142.88,414.87,<60
M,,55.7,Single-ply,124.74,70.31,140.61,404.52,<60
M,,55.7,Single-ply,111.13,72.57,138.35,399.1,<60
M,,55.7,Single-ply,113.4,61.23,124.74,379.6,<60
M,,55.7,Single-ply,95.25,49.9,102.06,328.25,<60
M,,59.8,Single-ply,183.7,99.79,183.7,520.95,<60
M,,59.8,Single-ply,172.37,92.99,185.97,514.28,<60
M,,59.8,Single-ply,151.95,92.99,167.83,468.17,<60
M,,59.8,Single-ply,167.83,88.45,151.95,466.84,<60
M,,59.8,Single-ply,142.88,81.65,158.76,442.94,<60
M,,59.8,Single-ply,136.08,88.45,158.76,429.84,<60
M,,59.8,Single-ply,138.35,77.11,154.22,431.79,<60
M,,59.8,Single-ply,133.81,70.31,154.22,416.97,<60
M,,59.8,Single-ply,111.13,70.31,161.03,400.43,<60
M,,59.8,Single-ply,108.86,61.23,142.88,370.08,<60
M,,59.8,Single-ply,113.4,61.23,127.01,353.59,<60
M,18-19,67.1,Single-ply,163.29,104.33,181.44,467.96,60–75
M,,67.1,Single-ply,138.35,92.99,165.56,421.35,60–75
M,,67.1,Single-ply,142.88,99.79,149.69,416.49,60–75
M,,67.1,Single-ply,154.22,83.91,149.69,404.46,60–75
M,,67.1,Single-ply,145.15,81.65,158.76,418.53,60–75
M,,67.1,Single-ply,147.42,79.38,156.49,416.29,60–75
M,,67.1,Single-ply,154.22,72.57,151.95,403.58,60–75
M,,67.1,Single-ply,140.61,88.45,138.35,392.52,60–75
M,,67.1,Single-ply,136.08,77.11,142.88,372.28,60–75
M,,67.1,Single-ply,124.74,70.31,120.2,351.0,60–75
M,,67.1,Single-ply,111.13,65.77,81.65,294.11,60–75
M,,74.8,Single-ply,204.12,102.06,217.72,482.15,60–75
M,,74.8,Single-ply,199.58,117.93,195.04,494.68,60–75
M,,74.8,Single-ply,188.24,111.13,206.38,471.41,60–75
M,,74.8,Single-ply,174.63,136.08,170.1,463.3,60–75
M,,74.8,Single-ply,170.1,104.33,204.12,459.53,60–75
M,,74.8,Single-ply,176.9,102.06,172.37,430.21,60–75
M,,74.8,Single-ply,163.29,97.52,176.9,421.62,60–75
M,,74.8,Single-ply,145.15,92.99,185.97,409.14,60–75
M,,74.8,Single-ply,163.29,81.65,165.56,394.02,60–75
M,,74.8,Single-ply,154.22,83.91,142.88,366.74,60–75
M,,74.8,Single-ply,113.4,90.72,136.08,351.91,60–75
M,,82.1,Single-ply,219.99,131.54,233.6,513.41,75–90
M,,82.1,Single-ply,208.65,131.54,204.12,477.55,75–90
M,,82.1,Single-ply,199.58,111.13,222.26,469.02,75–90
M,,82.1,Single-ply,190.51,92.99,172.37,404.63,75–90
M,,82.1,Single-ply,167.83,88.45,188.24,407.12,75–90
M,,82.1,Single-ply,181.44,106.59,151.95,391.33,75–90
M,,82.1,Single-ply,163.29,99.79,161.03,386.65,75–90
M,,82.1,Single-ply,147.42,99.79,149.69,367.71,75–90
M,,82.1,Single-ply,145.15,97.52,145.15,365.22,75–90
M,,82.1,Single-ply,147.42,77.11,151.95,346.67,75–90
M,,82.1,Single-ply,142.88,83.91,142.88,346.41,75–90
M,,82.1,Single-ply,136.08,74.84,122.47,325.19,75–90
M,,89.8,Single-ply,226.8,142.88,240.4,504.34,75–90
M,,89.8,Single-ply,217.72,102.06,242.67,472.76,75–90
M,,89.8,Single-ply,213.19,122.47,224.53,471.38,75–90
M,,89.8,Single-ply,190.51,124.74,188.24,420.02,75–90
M,,89.8,Single-ply,163.29,99.79,215.46,417.76,75–90
M,,89.8,Single-ply,165.56,108.86,185.97,393.49,75–90
M,18-19,89.8,Single-ply,165.56,113.4,154.22,366.55,75–90
M,,89.8,Single-ply,158.76,81.65,170.1,359.25,75–90
M,18-19,89.8,Single-ply,136.08,72.57,142.88,314.18,75–90
M,,89.8,Single-ply,145.15,83.91,113.4,304.29,75–90
M,,89.8,Single-ply,129.27,70.31,131.54,305.6,75–90
M,,99.7,Single-ply,226.8,145.15,210.92,472.88,90–105
M,,99.7,Single-ply,213.19,113.4,201.85,420.74,90–105
M,,99.7,Single-ply,231.33,104.33,192.78,416.27,90–105
M,,99.7,Single-ply,174.63,95.25,158.76,353.38,90–105
M,13-15,99.7,Single-ply,167.83,95.25,161.03,344.56,90–105
M,,99.7,Single-ply,151.95,111.13,156.49,352.71,90–105
M,,99.7,Single-ply,181.44,79.38,142.88,337.03,90–105
M,,109.7,Single-ply,306.17,183.7,197.31,499.35,105–120
M,,109.7,Single-ply,249.48,129.27,215.46,449.93,105–120
M,,109.7,Single-ply,215.46,142.88,185.97,410.48,105–120
M,,109.7,Single-ply,111.13,83.91,104.33,251.49,105–120
M,,124.7,Single-ply,260.82,147.42,233.6,442.02,120+
M,,124.7,Single-ply,210.92,136.08,215.46,402.06,120+
M,,124.7,Single-ply,226.8,136.08,185.97,400.05,120+
M,,124.7,Single-ply,195.04,117.93,174.63,355.34,120+
M,,124.7,Single-ply,190.51,120.2,167.83,358.48,120+
M,,51.7,Single-ply,83.91,43.09,106.59,338.57,<60
M,16-17,55.7,Single-ply,142.88,61.23,129.27,402.77,<60
M,,55.7,Single-ply,113.4,58.97,111.13,356.62,<60
M,,59.8,Single-ply,129.27,74.84,136.08,393.9,<60
M,,59.8,Single-ply,102.06,83.91,154.22,391.7,<60
M,,67.1,Single-ply,147.42,83.91,181.44,427.88,60–75
M,,67.1,Single-ply,158.76,79.38,158.76,409.0,60–75
M,,67.1,Single-ply,124.74,95.25,156.49,390.23,60–75
M,,67.1,Single-ply,124.74,86.18,142.88,369.52,60–75
M,,67.1,Single-ply,111.13,88.45,117.93,361.08,60–75
M,,67.1,Single-ply,113.4,79.38,120.2,333.64,60–75
M,,67.1,Single-ply,108.86,72.57,124.74,336.27,60–75
M,,67.1,Single-ply,111.13,58.97,111.13,317.28,60–75
M,,74.8,Single-ply,156.49,108.86,183.7,421.67,60–75
M,,74.8,Single-ply,156.49,113.4,174.63,419.29,60–75
M,,74.8,Single-ply,158.76,92.99,163.29,400.04,60–75
M,,74.8,Single-ply,138.35,70.31,183.7,383.08,60–75
